transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T16712,U077,2021-09-15,Income,Entrtnmnt,22045.09216646475,Card,Bangalore,
T16713,U061,2023-07-15,Income,Freelance,60664.12450626615,Card,Pune,
T16714,U046,2023-10-15,Income,Education,76996.36635865622,Card,Kolkata,
T16715,U063,2021-05-15,Income,Other,74612.14100521163,Bank Transfer,Kolkata,
T16716,U088,2022-07-15,Income,Entertainment,62436.68665192424,Bank Transfer,Lucknow,
T16717,U129,2023-02-15,Income,Freelance,49256.76929125911,Bank Transfer,Bangalore,
T16718,U077,2022-10-15,Income,Entertainment,53083.96265042488,Card,Mumbai,
T16719,U135,2022-06-15,Income,Investment,15803.17444529393,Cash,Delhi,
T16720,U003,2021-09-15,Income,Investment,79780.90793758207,Cash,Unknown,
T16721,U024,2022-08-15,Income,Foodd,27296.964916496516,Cash,Lucknow,
T16722,U107,2023-05-15,Income,Investment,69981.53744011313,Cash,Hyderabad,
T16723,U064,2022-03-15,Income,Investment,44074.695651550086,Other,Chennai,
T16724,U015,2021-05-15,Income,Bonus,38258.32814218537,Cash,Hyderabad,
T16725,U045,2022-07-15,Income,Freelance,66036.65444884382,Card,Chennai,
T16726,U041,2023-10-15,Income,Food,38269.82928783933,Bank Transfer,Jaipur,
T16727,U025,2022-02-15,Income,Rent,39205.1568938545,Bank Transfer,Delhi,
T16728,U058,2021-07-15,Income,Bonus,57112.45055866985,Card,Delhi,
T16729,U050,2021-09-15,Income,Other,13729.880521815676,Cash,Jaipur,
T16730,U046,2022-09-15,Income,Investment,14895.319492636558,Cash,Bangalore,
T16731,U074,2021-03-15,Income,Health,61902.50299201318,Bank Transfer,Lucknow,
T16732,U094,2023-08-15,Income,Food,21431.598688065013,Bank Transfer,Pune,
T16733,U050,2022-06-15,Income,Health,55011.19353442761,Bank Transfer,Mumbai,
T16734,U102,2024-09-15,Income,Foodd,61594.96851787843,Cash,Kolkata,
T16735,U053,2021-11-15,Income,Freelance,21360.060375831534,Cash,Bangalore,
T16736,U146,2023-06-15,Income,Bonus,417915.9185411402,Card,Kolkata,
T16737,U054,2022-07-15,Income,Investment,46172.22030951729,Card,Mumbai,
T16738,U076,2022-07-15,Income,Rent,38520.72252684021,UPI,Chennai,
T16739,U029,2022-11-15,Income,Others,45138.39055827203,Card,Lucknow,
T16740,U020,2022-04-15,Income,Food,20975.949178441682,Cash,Mumbai,
T16741,U100,2021-09-15,Income,Salary,31802.63589566562,UPI,Lucknow,
T16742,U100,2022-04-15,Income,Bonus,23232.789808897276,UPI,Jaipur,
T16743,U015,2021-09-15,Income,Food,22427.204557078803,Cash,Mumbai,
T16744,U035,2024-09-15,Income,Entertainment,33150.902900901834,Card,Lucknow,
T16745,U022,2022-06-15,Income,Investment,48955.19176399279,Card,Chennai,
T16746,U076,2023-01-15,Income,Entertainment,35121.13756566407,Card,Delhi,
T16747,U015,2021-08-15,Income,Freelance,74229.69717517009,Cash,Jaipur,
T16748,U126,2021-04-15,Income,Rent,45010.285864644524,UPI,Hyderabad,
T16749,U009,2024-09-15,Income,Investment,200704.35154492562,Bank Transfer,Hyderabad,
T16750,U053,2023-07-15,Income,Investment,25604.021581975114,Cash,Mumbai,
T16751,U031,2023-10-15,Income,Other,64627.63115570415,Other,Mumbai,
T16752,U070,2021-09-15,Income,Bonus,30961.38754892069,Bank Transfer,Jaipur,
T16753,U048,2021-06-15,Income,Rent,75692.94573861423,Cash,Chennai,
T16754,U149,2023-08-15,Income,Salary,41561.32581701099,Cash,Kolkata,
T16755,U061,2022-07-15,Income,Health,59090.851512518304,Cash,Lucknow,
T16756,U039,2021-08-15,Income,Health,76403.05131104769,Other,Ahmedabad,
T16757,U114,2021-05-15,Income,Others,51191.86491928352,Cash,Jaipur,
T16758,U088,2021-08-15,Income,Freelance,26224.793492396766,Other,Jaipur,
T16759,U007,2024-07-15,Income,Other,50433.61996510632,Cash,Bangalore,
T16760,U023,2022-08-15,Income,Rent,56975.26546507891,Cash,Pune,
T16761,U026,2022-06-15,Income,Investment,77082.5725015731,Card,Bangalore,
T16762,U031,2022-08-15,Income,Health,17112.01872498446,Card,Ahmedabad,
T16763,U137,2022-05-15,Income,Freelance,24365.49387393881,Other,Delhi,
T16764,U115,2024-05-15,Income,Investment,25035.783222432095,Cash,Mumbai,
T16765,U066,2023-07-15,Income,Others,74562.79511805702,Card,Chennai,
T16766,U086,2021-04-15,Income,Investment,46210.76999622172,Card,Lucknow,
T16767,U144,2021-05-15,Income,Investment,49032.77391131805,Cash,Kolkata,
T16768,U032,2022-04-15,Income,Rent,50335.4958597488,Cash,Jaipur,
T16769,U046,2021-02-15,Income,Investment,79479.1910722834,Cash,Jaipur,
T16770,U057,2022-03-15,Income,Entrtnmnt,57588.721886072846,Bank Transfer,Jaipur,
T16771,U107,2021-06-15,Income,Salary,58593.73895678334,Card,Delhi,
T16772,U056,2023-02-15,Income,Entertainment,68892.73024354715,Other,Jaipur,
T16773,U022,2021-07-15,Income,Freelance,35199.46926400624,Card,Delhi,
T16774,U053,2021-04-15,Income,Investment,28574.38314874772,Card,Unknown,
T16775,U012,2023-05-15,Income,Entertainment,55073.14375270541,Cash,Mumbai,
T16776,U022,2022-04-15,Income,Other,59024.860164050384,Card,Delhi,
T16777,U025,2021-04-15,Income,Entertainment,78945.50591193486,Card,Mumbai,
T16778,U051,2023-07-15,Income,Others,36349.90286992739,Card,Ahmedabad,
T16779,U088,2022-06-15,Income,Freelance,59056.72772235047,Cash,Jaipur,
T16780,U080,2022-06-15,Income,Other,22325.542538323418,Cash,Pune,
T16781,U027,2022-04-15,Income,Rent,60487.470634234516,Other,Mumbai,
T16782,U013,2021-06-15,Income,Bonus,27359.619841492495,Other,Jaipur,
T16783,U078,2021-03-15,Income,Health,25363.433770226016,Card,Chennai,
T16784,U040,2024-04-15,Income,Bonus,58007.772525298635,Card,Bangalore,
T16785,U086,2021-10-15,Income,Investment,67910.9195992821,Card,Hyderabad,
T16786,U104,2022-11-15,Income,Bonus,14029.715183532853,Card,Ahmedabad,
T16787,U023,2022-06-15,Income,Investment,20971.161728230076,Cash,Jaipur,
T16788,U035,2021-08-15,Income,Investment,26193.61114916416,Cash,Delhi,
T16789,U097,2023-06-15,Income,Freelance,28566.32240523523,Card,Kolkata,
T16790,U126,2023-03-15,Income,Foodd,49652.48471208415,Other,Chennai,
T16791,U033,2021-07-15,Income,Health,32602.354609029873,Other,Bangalore,
T16792,U015,2023-05-15,Income,Other,51481.075630460335,Card,Chennai,
T16793,U027,2021-04-15,Income,Freelance,72114.42812893465,UPI,Mumbai,
T16794,U125,2022-04-15,Income,Education,17539.906074004935,Cash,Jaipur,
T16795,U053,2021-03-15,Income,Health,45765.053993443544,Cash,Jaipur,
T16796,U045,2021-07-15,Income,Entrtnmnt,30929.005156455827,Bank Transfer,Jaipur,
T16797,U116,2022-05-15,Income,Foodd,43377.26438419388,Other,Pune,
T16798,U121,2022-05-15,Income,Bonus,40887.54668955745,Other,Bangalore,
T16799,U111,2023-11-15,Income,Investment,14654.268579193078,Card,Mumbai,
T16800,U044,2024-10-15,Income,Entrtnmnt,58511.10115850227,Cash,Ahmedabad,
T16801,U102,2023-10-15,Income,Others,957433.3697266171,Card,Jaipur,
T16802,U040,2023-11-15,Income,Investment,45467.432756798364,Card,Delhi,
T16803,U047,2024-10-15,Income,Freelance,22358.470492861514,Card,Chennai,
T16804,U049,2021-08-15,Income,Freelance,54468.87376163226,Bank Transfer,Jaipur,
T16805,U073,2021-03-15,Income,Food,61194.67585071695,Card,Delhi,
T16806,U047,2021-04-15,Income,Rent,65721.87080210785,Cash,Chennai,
T16807,U118,2023-05-15,Income,Entertainment,75774.23675688347,Cash,Delhi,
T16808,U133,2021-08-15,Income,Freelance,65627.17622773869,Cash,Hyderabad,
T16809,U019,2023-08-15,Income,Food,39561.43944439797,Cash,Bangalore,
T16810,U053,2024-06-15,Income,Investment,50445.34772890485,Cash,Chennai,
T16811,U066,2024-03-15,Income,Bonus,69496.11649072467,Cash,Pune,
T16812,U037,2024-09-15,Income,Education,33145.08596355348,Bank Transfer,Hyderabad,
T16813,U075,2022-04-15,Income,Others,27082.62243895852,Card,Jaipur,
T16814,U104,2022-10-15,Income,Investment,30203.69117302501,Cash,Delhi,
T16815,U100,2021-04-15,Income,Other,25491.50092968669,Card,Lucknow,
T16816,U134,2023-02-15,Income,Other,22577.310717117514,Bank Transfer,Ahmedabad,
T16817,U054,2021-03-15,Income,Freelance,30314.60317747154,Cash,Chennai,
T16818,U138,2023-05-15,Income,Investment,57273.67424676791,Card,Kolkata,
T16819,U074,2021-05-15,Income,Health,39956.16493258802,Card,Kolkata,
T16820,U077,2023-08-15,Income,Foodd,61332.50381339915,Card,Jaipur,
T16821,U076,2023-07-15,Income,Other,30595.756608955333,Card,Hyderabad,
T16822,U136,2022-09-15,Income,Other,76679.41548850988,UPI,Bangalore,
T16823,U069,2021-09-15,Income,Others,56833.44806176281,Card,Mumbai,
T16824,U125,2023-06-15,Income,Health,575124.0052954615,Cash,Unknown,
T16825,U027,2021-11-15,Income,Freelance,14181.626950739994,Cash,Lucknow,
T16826,U149,2021-06-15,Income,Freelance,37106.365937791306,Card,Mumbai,
T16827,U108,2021-11-15,Income,Others,79327.04524241351,Card,Lucknow,
T16828,U108,2021-07-15,Income,Food,561710.5648938196,Other,Jaipur,
T16829,U115,2022-09-15,Income,Others,35698.06842171461,Card,Chennai,
T16830,U141,2023-05-15,Income,Entrtnmnt,77624.76986495421,Cash,Jaipur,
T16831,U075,2023-08-15,Income,Rent,24705.48296617161,Cash,Delhi,
T16832,U040,2024-11-15,Income,Other,21056.734180303178,Other,Chennai,
T16833,U118,2022-04-15,Income,Other,44709.85341132262,Cash,Kolkata,
T16834,U097,2023-05-15,Income,Food,57594.11154059154,Bank Transfer,Kolkata,
T16835,U072,2023-09-15,Income,Freelance,18043.571285579943,Card,Mumbai,
T16836,U087,2022-06-15,Income,Entertainment,46801.20245705595,Card,Delhi,
T16837,U014,2023-03-15,Income,Rent,75232.1660598451,Card,Chennai,
T16838,U144,2023-07-15,Income,Rent,21643.947457873528,Cash,Jaipur,
T16839,U133,2023-06-15,Income,Bonus,42663.25901597569,Other,Kolkata,
T16840,U142,2022-09-15,Income,Investment,46256.42447939439,Other,Bangalore,
T16841,U087,2022-09-15,Income,Food,37842.422118389295,Bank Transfer,Hyderabad,
T16842,U123,2021-04-15,Income,Health,79621.11811375937,Other,Kolkata,
T16843,U147,2022-03-15,Income,Freelance,46587.39030643063,Bank Transfer,Jaipur,
T16844,U094,2022-02-15,Income,Other,42035.1955986218,Bank Transfer,Mumbai,
T16845,U003,2023-04-15,Income,Freelance,27994.065585653494,Bank Transfer,Kolkata,
T16846,U082,2024-02-15,Income,Bonus,34143.69277600782,Bank Transfer,Jaipur,
T16847,U107,2022-07-15,Income,Freelance,78600.0799851631,Cash,Hyderabad,
T16848,U124,2022-10-15,Income,Other,53226.46565228257,Other,Chennai,
T16849,U146,2023-09-15,Income,Other,46666.713899133254,Card,Ahmedabad,
T16850,U119,2022-05-15,Income,Investment,47789.38702474303,Cash,Ahmedabad,
T16851,U048,2023-05-15,Income,Freelance,50750.129624421,Other,Bangalore,
T16852,U057,2021-02-15,Income,Others,76180.7741587054,UPI,Kolkata,
T16853,U080,2021-02-15,Income,Other,33704.25748123316,Bank Transfer,Pune,
T16854,U128,2023-03-15,Income,Entertainment,55078.011445031145,Cash,Lucknow,
T16855,U126,2021-06-15,Income,Foodd,70683.239765535,Other,Jaipur,
T16856,U108,2024-07-15,Income,Freelance,53803.903112116284,Bank Transfer,Chennai,
T16857,U061,2023-03-15,Income,Freelance,31369.27745148995,Bank Transfer,Jaipur,
T16858,U121,2024-02-15,Income,Entrtnmnt,42484.294448160785,Card,Hyderabad,
T16859,U097,2024-10-15,Income,Health,22802.801466075056,Cash,Ahmedabad,
T16860,U002,2024-04-15,Income,Others,13176.86130610935,Cash,Delhi,
T16861,U110,2024-05-15,Income,Investment,45553.68949502355,Other,Delhi,
T16862,U042,2021-05-15,Income,Others,58986.82831444601,Other,Hyderabad,
T16863,U144,2021-06-15,Income,Entertainment,27971.664564129413,Card,Chennai,
T16864,U132,2022-04-15,Income,Others,47480.49792865757,Card,Ahmedabad,
T16865,U056,2021-06-15,Income,Investment,65699.94774971878,Bank Transfer,Chennai,
T16866,U041,2022-07-15,Income,Investment,54894.324142857986,Card,Chennai,
T16867,U081,2021-06-15,Income,Salary,19108.08919136941,Bank Transfer,Mumbai,
T16868,U034,2024-09-15,Income,Freelance,10099.552234123737,Card,Chennai,
T16869,U068,2022-06-15,Income,Food,31010.40455082716,Cash,Jaipur,
T16870,U043,2023-11-15,Income,Health,45355.164736020495,Card,Hyderabad,
T16871,U105,2023-03-15,Income,Other,70350.21161984585,Cash,Lucknow,
T16872,U149,2023-10-15,Income,Others,66678.0,Cash,Chennai,
T16873,U118,2022-06-15,Income,Foodd,25976.223247398848,Other,Kolkata,
T16874,U012,2023-07-15,Income,Entertainment,79483.34776061817,Cash,Jaipur,
T16875,U089,2022-11-15,Income,Investment,53094.174924707935,Cash,Delhi,
T16876,U092,2022-01-15,Income,Health,41346.86552174462,Other,Delhi,
T16877,U068,2022-03-15,Income,Investment,60215.241259036855,Other,Ahmedabad,
T16878,U085,2021-09-15,Income,Investment,52769.881326868315,Cash,Kolkata,
T16879,U124,2023-05-15,Income,Other,28375.025797912294,Card,Mumbai,
T16880,U054,2021-05-15,Income,Others,20392.903367508585,Card,Lucknow,
T16881,U076,2022-08-15,Income,Others,77506.22464366737,UPI,Lucknow,
T16882,U100,2022-09-15,Income,Rent,683892.2036395947,Other,Mumbai,
T16883,U071,2021-11-15,Income,Investment,68791.58124340329,Bank Transfer,Bangalore,
T16884,U135,2021-11-15,Income,Health,68359.08508469125,Cash,Chennai,
T16885,U135,2023-06-15,Income,Bonus,10324.06603813783,Other,Delhi,
T16886,U135,2024-07-15,Income,Others,34458.38369066918,Card,Mumbai,
T16887,U028,2022-10-15,Income,Others,51785.003962477414,Other,Chennai,
T16888,U064,2023-09-15,Income,Investment,66710.6717491234,Cash,Bangalore,
T16889,U089,2023-03-15,Income,Bonus,49636.62543706199,Other,Delhi,
T16890,U083,2021-02-15,Income,Others,18248.409198450096,Other,Delhi,
T16891,U082,2023-10-15,Income,Others,14668.309823916377,Bank Transfer,Lucknow,
T16892,U090,2022-05-15,Income,Bonus,74403.32273038861,Other,Chennai,
T16893,U053,2021-05-15,Income,Health,25145.715717092644,Cash,Hyderabad,
T16894,U010,2023-05-15,Income,Bonus,79594.20525081936,Other,Ahmedabad,
T16895,U129,2023-11-15,Income,Rent,65957.64242684418,Card,Lucknow,
T16896,U029,2023-01-15,Income,Other,42723.54682882622,Other,Bangalore,
T16897,U022,2021-08-15,Income,Bonus,23153.004072213163,Other,Jaipur,
T16898,U090,2023-01-15,Income,Investment,784609.630120928,Cash,Kolkata,
T16899,U010,2023-03-15,Income,Health,582514.0024081563,Cash,Unknown,
T16900,U127,2022-03-15,Income,Entertainment,48598.40351773893,UPI,Delhi,
T16901,U136,2023-05-15,Income,Rent,36327.95789912589,Card,Bangalore,
T16902,U114,2022-05-15,Income,Entrtnmnt,26002.8150357721,Cash,Jaipur,
T16903,U130,2022-09-15,Income,Freelance,46180.804602463584,Card,Delhi,
T16904,U104,2023-05-15,Income,Others,34555.065058434535,Card,Hyderabad,
T16905,U118,2021-08-15,Income,Rent,31834.123053223364,Cash,Mumbai,
T16906,U036,2022-09-15,Income,Others,13099.921111267273,Card,Kolkata,
T16907,U069,2022-01-15,Income,Bonus,178359.18265216885,Other,Mumbai,
T16908,U076,2022-10-15,Income,Health,46166.79353142649,Card,Kolkata,
T16909,U132,2021-09-15,Income,Education,60192.41796058636,Cash,Lucknow,
T16910,U098,2022-02-15,Income,Investment,33023.73524922698,Cash,Ahmedabad,
T16911,U063,2021-05-15,Income,Health,21667.638891755865,Bank Transfer,Lucknow,
T16912,U138,2021-01-15,Income,Health,72862.62706438835,Cash,Delhi,
T16913,U124,2022-08-15,Income,Health,57630.209316252505,Card,Delhi,
T16914,U116,2022-05-15,Income,Health,12364.545492427525,Other,Mumbai,
T16915,U110,2023-04-15,Income,Health,40171.33077043416,Card,Jaipur,
T16916,U102,2022-02-15,Income,Other,49272.392816497384,Card,Pune,
T16917,U051,2023-09-15,Income,Health,25998.243925962855,Other,Jaipur,
T16918,U093,2023-05-15,Income,Investment,14040.679809090607,Card,Lucknow,
T16919,U150,2022-03-15,Income,Freelance,28537.01998234862,Card,Ahmedabad,
T16920,U021,2021-11-15,Income,Entrtnmnt,32750.959347771957,Card,Delhi,
T16921,U048,2023-03-15,Income,Investment,52182.788575338185,Card,Hyderabad,
T16922,U114,2021-07-15,Income,Freelance,22973.404151546354,Card,Kolkata,
T16923,U049,2024-06-15,Income,Freelance,17967.479317576104,Bank Transfer,Delhi,
T16924,U067,2023-01-15,Income,Others,11622.989449996638,Other,Jaipur,
T16925,U092,2022-04-15,Income,Rent,17856.33893783392,Cash,Lucknow,
T16926,U077,2021-05-15,Income,Investment,60666.77230365771,Cash,Hyderabad,
T16927,U074,2021-06-15,Income,Freelance,10949.3614838905,Other,Kolkata,
T16928,U081,2021-04-15,Income,Entrtnmnt,43268.078093852615,Card,Hyderabad,
T16929,U101,2021-02-15,Income,Foodd,70633.31468254763,Cash,Ahmedabad,
T16930,U067,2022-09-15,Income,Other,36740.68432302388,Cash,Chennai,
T16931,U070,2021-06-15,Income,Bonus,25936.978653570142,Card,Bangalore,
T16932,U094,2023-05-15,Income,Entertainment,33330.14764139435,Cash,Delhi,
T16933,U017,2024-06-15,Income,Foodd,57980.43043957645,Card,Delhi,
T16934,U149,2023-11-15,Income,Education,13534.998822597945,Other,Kolkata,
T16935,U015,2023-03-15,Income,Others,47267.93062287141,Bank Transfer,Kolkata,
T16936,U126,2021-05-15,Income,Bonus,57033.19122313207,Card,Mumbai,
T16937,U050,2022-12-15,Income,Health,14216.707025284824,Cash,Mumbai,
T16938,U110,2022-01-15,Income,Foodd,33925.04802679303,Card,Jaipur,
T16939,U050,2023-10-15,Income,Bonus,44929.82184107187,Other,Jaipur,
T16940,U021,2023-07-15,Income,Health,28394.81241670211,Bank Transfer,Mumbai,
T16941,U102,2023-04-15,Income,Rent,36013.796069135635,Cash,Mumbai,
T16942,U027,2021-04-15,Income,Others,65608.3280739032,Cash,Lucknow,
T16943,U071,2022-10-15,Income,Investment,28048.636913964176,Bank Transfer,Lucknow,
T16944,U003,2022-04-15,Income,Bonus,14091.230152849515,Other,Delhi,
T16945,U114,2022-11-15,Income,Entertainment,14010.08408461353,Cash,Ahmedabad,
T16946,U075,2022-10-15,Income,Other,54327.03593527487,Card,Delhi,
T16947,U113,2021-05-15,Income,Health,61347.1061757715,Cash,Hyderabad,
T16948,U065,2022-06-15,Income,Others,22326.062031056936,Cash,Pune,
T16949,U066,2023-05-15,Income,Bonus,290373.08303472237,Cash,Lucknow,
T16950,U087,2022-02-15,Income,Rent,59274.91434762473,Card,Mumbai,
T16951,U089,2023-03-15,Income,Investment,25395.104885304303,Card,Kolkata,
T16952,U008,2024-05-15,Income,Entertainment,78369.86990171047,Card,Mumbai,
T16953,U038,2022-06-15,Income,Bonus,31016.91872603989,Card,Kolkata,
T16954,U137,2022-07-15,Income,Freelance,73199.79036433909,Card,Pune,
T16955,U149,2023-10-15,Income,Rent,12315.385149461013,Cash,Kolkata,
T16956,U113,2022-04-15,Income,Food,68924.77655426016,Cash,Lucknow,
T16957,U118,2023-01-15,Income,Bonus,68898.96850787502,Other,Kolkata,
T16958,U140,2023-06-15,Income,Others,25005.01340328866,Cash,Mumbai,
T16959,U058,2023-03-15,Income,Other,22579.824527602595,Bank Transfer,Ahmedabad,
T16960,U148,2022-10-15,Income,Other,22859.148728633754,Cash,Mumbai,
T16961,U119,2022-07-15,Income,Rent,13934.454318694401,Card,Lucknow,
T16962,U041,2022-02-15,Income,Other,10352.498652864946,Cash,Chennai,
T16963,U103,2021-03-15,Income,Investment,46218.820666726395,Card,Kolkata,
T16964,U107,2022-10-15,Income,Freelance,51313.85202834789,Cash,Delhi,
T16965,U099,2022-06-15,Income,Other,354132.6845537978,Card,Chennai,
T16966,U015,2023-11-15,Income,Freelance,44809.627893293524,Card,Jaipur,
T16967,U021,2021-09-15,Income,Others,52793.802819471755,Cash,Bangalore,
T16968,U003,2023-06-15,Income,Others,18216.16694628716,Bank Transfer,Pune,
T16969,U104,2023-05-15,Income,Foodd,73187.55814692855,Cash,Pune,
T16970,U018,2022-11-15,Income,Others,63313.26722551734,Cash,Lucknow,
T16971,U124,2022-10-15,Income,Investment,56994.92264479066,Other,Jaipur,
T16972,U084,2021-03-15,Income,Investment,74638.54008877015,Bank Transfer,Ahmedabad,
T16973,U028,2021-10-15,Income,Rent,38301.14427180653,Cash,Kolkata,
T16974,U024,2021-02-15,Income,Salary,45002.386402865704,UPI,Hyderabad,
T16975,U106,2023-06-15,Income,Freelance,61211.602620938924,Cash,Delhi,
T16976,U082,2022-02-15,Income,Investment,44065.77164966534,Other,Bangalore,
T16977,U075,2022-08-15,Income,Rent,35404.59206028214,Cash,Mumbai,
T16978,U134,2023-08-15,Income,Other,64905.81966247057,Bank Transfer,Delhi,
T16979,U106,2021-01-15,Income,Health,79285.11173737404,Cash,Delhi,
T16980,U028,2021-02-15,Income,Investment,40597.68867401078,Bank Transfer,Bangalore,
T16981,U002,2022-11-15,Income,Foodd,67454.55600650336,Card,Lucknow,
T16982,U017,2021-05-15,Income,Investment,39066.37997762262,Card,Pune,
T16983,U073,2023-02-15,Income,Salary,69878.26932387683,Card,Jaipur,
T16984,U006,2024-02-15,Income,Investment,47840.45692218919,Bank Transfer,Bangalore,
T16985,U050,2022-05-15,Income,Entrtnmnt,38757.377796278786,Cash,Lucknow,
T16986,U035,2021-05-15,Income,Other,10095.309206178894,Other,Lucknow,
T16987,U034,2021-04-15,Income,Health,52133.98757273648,Card,Jaipur,
T16988,U129,2022-03-15,Income,Health,12342.562022672133,Other,Mumbai,
T16989,U040,2022-06-15,Income,Investment,64186.81533786735,Cash,Lucknow,
T16990,U102,2022-06-15,Income,Others,78811.47509446411,Card,Hyderabad,
T16991,U048,2023-08-15,Income,Investment,28356.957758381406,Card,Jaipur,
T16992,U010,2021-05-15,Income,Health,79824.60906434625,Cash,Pune,
T16993,U067,2021-10-15,Income,Health,55828.604384694976,Other,Bangalore,
T16994,U118,2022-02-15,Income,Health,47770.416509114104,Bank Transfer,Delhi,
T16995,U091,2024-07-15,Income,Food,67105.94579408478,Other,Bangalore,
T16996,U099,2022-09-15,Income,Entrtnmnt,18800.18972435901,Card,Lucknow,
T16997,U127,2022-12-15,Income,Others,26123.926987042974,UPI,Mumbai,
T16998,U061,2023-07-15,Income,Other,54866.560473503065,Bank Transfer,Ahmedabad,
T16999,U095,2023-07-15,Income,Investment,65721.52597247875,Other,Hyderabad,
T17000,U088,2024-09-15,Income,Others,27873.019539737266,Other,Bangalore,
T17001,U112,2023-06-15,Income,Rent,32260.366619054646,Card,Jaipur,
T17002,U100,2024-04-15,Income,Health,48387.6249282285,Other,Kolkata,
T17003,U149,2021-01-15,Income,Salary,72713.50838781486,Cash,Ahmedabad,
T17004,U004,2022-05-15,Income,Others,36327.38177430074,Card,Delhi,
T17005,U039,2023-06-15,Income,Others,21650.241586364078,Cash,Kolkata,
T17006,U103,2022-08-15,Income,Freelance,25137.60537125969,Bank Transfer,Lucknow,
T17007,U029,2021-10-15,Income,Freelance,36356.36794362732,Other,Ahmedabad,
T17008,U120,2023-08-15,Income,Rent,56801.20009785796,Bank Transfer,Chennai,
T17009,U141,2023-11-15,Income,Investment,55974.65500933447,Other,Kolkata,
T17010,U041,2021-06-15,Income,Other,74611.03880593598,Bank Transfer,Kolkata,
T17011,U107,2022-06-15,Income,Others,47595.4552511092,Card,Kolkata,
T17012,U066,2023-09-15,Income,Salary,36033.31815478754,Other,Bangalore,
T17013,U027,2022-09-15,Income,Foodd,26108.751258800738,Cash,Mumbai,
T17014,U145,2023-09-15,Income,Bonus,46793.69317073511,Bank Transfer,Chennai,
T17015,U131,2023-02-15,Income,Other,59296.00263621668,UPI,Kolkata,
T17016,U007,2021-07-15,Income,Other,39924.81299880574,Card,Chennai,
T17017,U018,2022-11-15,Income,Freelance,65457.06861441883,UPI,Mumbai,
T17018,U040,2023-05-15,Income,Investment,33187.372547966865,Other,Mumbai,
T17019,U080,2022-09-15,Income,Others,74170.94282565746,Other,Kolkata,
T17020,U149,2021-07-15,Income,Freelance,39991.2905834795,Other,Chennai,
T17021,U126,2021-03-15,Income,Health,65613.37826136315,Cash,Jaipur,
T17022,U044,2022-04-15,Income,Rent,74026.42956483872,Other,Jaipur,
T17023,U057,2022-08-15,Income,Others,51529.66481879072,Card,Chennai,
T17024,U110,2021-02-15,Income,Rent,18230.70895049504,Other,Delhi,
T17025,U040,2022-08-15,Income,Foodd,12341.135697509437,Card,Jaipur,
T17026,U003,2021-09-15,Income,Health,17091.779255215624,Cash,Kolkata,
T17027,U099,2021-04-15,Income,Others,65717.83855554095,Card,Chennai,
T17028,U051,2021-02-15,Income,Rent,26616.2989893276,Card,Jaipur,
T17029,U066,2023-07-15,Income,Food,54782.646879966785,Card,Delhi,
T17030,U019,2024-04-15,Income,Freelance,73095.31432488289,Bank Transfer,Pune,
T17031,U133,2023-04-15,Income,Health,702560.2399248512,Card,Jaipur,
T17032,U110,2021-05-15,Income,Others,67102.30583185775,Bank Transfer,Mumbai,
T17033,U065,2022-09-15,Income,Other,12726.236984441599,Card,Pune,
T17034,U035,2024-01-15,Income,Others,815974.7768255812,Cash,Ahmedabad,
T17035,U013,2022-04-15,Income,Rent,44166.30088496915,Cash,Lucknow,
T17036,U034,2023-01-15,Income,Other,11596.92766656627,Other,Jaipur,
T17037,U023,2022-04-15,Income,Others,41532.968994743525,Other,Delhi,
T17038,U001,2022-07-15,Income,Rent,47967.29218008513,Other,Chennai,
T17039,U126,2021-11-15,Income,Others,56827.43196306809,Card,Lucknow,
T17040,U142,2023-06-15,Income,Freelance,76580.644050812,Card,Ahmedabad,
T17041,U040,2022-09-15,Income,Foodd,56101.40244080446,Card,Lucknow,
T17042,U092,2021-09-15,Income,Salary,54224.78149915868,Cash,Lucknow,
T17043,U042,2022-11-15,Income,Investment,24353.650228813716,Cash,Hyderabad,
T17044,U004,2021-04-15,Income,Freelance,56394.36574376164,Bank Transfer,Delhi,
T17045,U059,2022-09-15,Income,Foodd,12380.53559709368,Cash,Hyderabad,
T17046,U116,2024-05-15,Income,Rent,15454.650034869486,Cash,Delhi,
T17047,U115,2024-05-15,Income,Freelance,51129.40840179171,Cash,Mumbai,
T17048,U031,2024-09-15,Income,Rent,71831.21135468122,Cash,Kolkata,
T17049,U100,2024-09-15,Income,Other,38632.12273260027,Other,Hyderabad,
T17050,U044,2021-11-15,Income,Investment,47176.29761081227,Card,Chennai,
T17051,U003,2022-05-15,Income,Health,77609.27916464572,Bank Transfer,Delhi,
T17052,U042,2021-03-15,Income,Salary,62374.366762045196,Card,Delhi,
T17053,U052,2022-11-15,Income,Others,54286.77579949377,Card,Jaipur,
T17054,U115,2021-05-15,Income,Others,60523.357343868105,Cash,Kolkata,
T17055,U120,2023-07-15,Income,Salary,11597.126415756651,Bank Transfer,Kolkata,
T17056,U067,2022-08-15,Income,Other,14037.905278394559,Card,Delhi,
T17057,U055,2022-04-15,Income,Rent,54587.801160763214,Cash,Mumbai,
T17058,U145,2022-07-15,Income,Rent,42268.34808558515,Other,Bangalore,
T17059,U034,2022-07-15,Income,Food,58485.19589656819,Bank Transfer,Mumbai,
T17060,U140,2021-04-15,Income,Others,50732.469468941075,Other,Delhi,
